Area Code;Area Name;Type;State;Region;Neighborhood;Coordinates;CDU 2005;SPD 2005;FDP 2005;GREEN 2005;LEFT 2005;Elect. Particptn. 2005;CDU 2009;SPD 2009;FDP 2009;GREEN 2009;LEFT 2009;Elect. Participtn. 2009;Pop. Density;Elderly pop.;Old Pop.;Mid-aged Pop.;Young Pop.;Children Pop.;Highschool degree;No school degree;Registrd Web Doms;Business Regstr.;Income;GDP growth 2009;GDP growth 2008;Workforce;#cars;Agricult. workf.;Prod. workf.;Manufac. Workf.;Constr. workf.;Service workf.;Trade workf.;Finance workf.;Pub. serv. workf.;Bankruptcies;Unemploy.;Unempl. Youth
9472;Bayreuth(district);Rural;Bavaria;South;9371,9374,9377,9462,9471,9474,9475,9477,9478,9479;49.946094, 11.577731;50,6;28,1;8,1;4,7;3,4;79,9;46,2;19,5;12,6;8;5,7;73,6;83,6;20,2;28,8;25,5;7,9;17,6;12,3;2,8;109;85,4;17812;-4,4;1,7;494,5;577,9;7,7;33,7;24,3;9,2;58,6;26,3;9,2;23,1;62,2;4,7;4
9473;Coburg(district);Rural;Bavaria;South;9463,9471,9476,9478,9674,16069,16072;50.261327, 10.963157;44,2;33,8;8,3;5,3;4;79,4;41,6;24;11,9;8;7,3;72,2;150,6;21,3;29;24,5;8,1;17,1;13,5;7;81,7;89,7;21705;-5,7;-0,2;609,1;562,2;3,5;48,7;41,9;6,5;47,8;21,9;6,9;19;118,3;6;6,5
9474;Forchheim;Rural;Bavaria;South;9471,9472,9572,9574;49.720695, 11.067946;51,9;24,3;8,7;6,9;3;81,2;46,2;15,8;13,8;9,7;5,5;75,3;176,2;18,4;29;25,6;8,5;18,5;23,2;2,4;125,6;95,8;19308;-2,6;3,4;507,4;584,1;6,7;30,4;23,1;7;62,8;24;10,7;28,1;49,8;4,2;4,8
9475;Hof(district);Rural;Bavaria;South;9464,9472,9476,9477,9479,16075,14523;50.303469, 11.879969;46,3;31,7;8,3;4,7;4,1;78,1;43,9;23;11,1;6,7;7,5;71,7;113,4;24,4;28,7;23,3;7,3;16,2;15,5;4,7;108;77,8;18326;-3,4;7;680,4;553;3,9;41,7;34,2;6,9;54,4;24;7,5;23;104,9;6,1;5,7
9476;Kronach;Rural;Bavaria;South;9473,9475,9477,9478,16072,16073,16075;50.242509, 11.332608;49,8;31,3;7,3;3,4;3,2;78,1;47,5;22,8;10,9;5,1;6,5;71,3;108,9;22,3;29,4;24,9;7,5;15,8;21,9;5,7;87;66;20524;-5,8;-5,5;747,7;568,5;3,2;45,6;39,8;5,4;51,2;18,1;11;22;103,5;5,9;5,6
9477;Kulmbach;Rural;Bavaria;South;9472,9475,9476,9478;50.103085, 11.441580;46,3;32,3;7,7;4,8;4,3;78,1;47,1;20,7;10,7;7,4;6,7;73;113,9;21,9;29,2;25;7,5;16,4;20,5;5,8;124,1;96,6;18794;-2,4;3,3;732,8;576,7;3,9;36,3;27,8;7,7;59,8;22,6;10,1;27;112;6,1;6,6
9478;Lichtenfels;Rural;Bavaria;South;9471,9472,9473,9476,9477;50.140981, 11.074981;55;25,3;7,3;4,1;3;77,8;51,9;16,7;11,4;6,1;5,6;72,2;131,3;21,1;28,6;25,5;8;16,8;17,9;5,8;93,4;79,5;17893;-3,3;-0,7;789,1;556,4;3,7;32,1;26,1;5,8;64,2;28,8;9,8;25,7;99,5;5,6;5,1
9479;Wunsiedel i.Fichtelgebirge;Rural;Bavaria;South;9377,9472,9475;50.040482, 12.010309;41,7;35,2;7,5;5,2;4,6;75;39,2;25,3;10,7;6,9;9,4;68,8;127,8;25,6;29,2;22,8;7,2;15,2;26,9;7,2;88,8;74,4;18704;-5,2;-0,5;758,4;550,6;2,3;37,9;32,7;4,5;59,8;21,6;10,3;27,9;79,7;7,7;6
9561;Ansbach;Urban;Bavaria;South;9571;49.300396, 10.572473;38,6;34,8;8,2;9,5;4,2;72,8;34,3;22,4;12,6;12,3;9,3;64,8;404,6;22,3;27,1;25,5;8,8;16,4;32,9;4,8;107,8;92,6;18243;-2,4;0,4;1272,4;515,8;1,4;20,5;18,1;2,2;78;24,7;15,4;37,9;60,9;6,9;7,9
9562;Erlangen;Urban;Bavaria;South;9572,9563,9573,9564;49.589511, 11.005770;36,8;33,8;9,8;13,1;3,7;78,9;31,9;21,6;14,5;16;7,3;75,8;1371,7;19,1;25,2;30,4;9,4;15,9;40,2;4,4;211,3;77,7;19680;-6,5;10,1;1311,1;470,6;0,4;34;31,3;2,2;65,6;14,3;16,9;34,3;44,7;4,4;4,1
9563;Fuerth;Urban;Bavaria;South;9562,9564,9572,9573;49.476316, 10.988628;36,4;35,8;8,3;9,5;5,3;72,5;30;23,9;13,4;12,6;10,5;67,4;1800,2;19;27,7;28,3;8,3;16,7;23,2;9;176,6;128,1;21356;-4,8;-0,9;737,4;463,8;0,8;25,8;21,3;4,1;73,4;26,1;18,9;28,4;146,9;8;8,2
9564;Nuernberg;Urban;Bavaria;South;9562,9563,9565,9572,9573,9574,9576;49.451995, 11.072055;37,7;34,6;8,2;10,1;5,1;75,3;31,8;23,6;12,8;13;9,5;69,3;2702,4;20,8;26,4;29,6;8,4;14,8;27,8;9,7;302,8;111,3;18975;-3,1;2,2;1104,7;431,4;0,5;19,4;15,5;3;80,1;24,8;26,4;28,8;101,6;8,7;8,5
9565;Schwabach;Urban;Bavaria;South;9564,9573,9576;49.328768, 11.023722;41;32,7;9,2;8,7;4,3;77,4;35,6;22,5;13,9;11,4;8,5;71;949,3;21,1;27,7;26,1;7,6;17,4;26,4;8;189,7;100,9;20712;-3,8;-9,2;754,9;568;1,2;29,1;23,3;5,4;69,6;27,1;13,3;29,2;47,1;5,3;5,4
9571;Ansbach(district);Rural;Bavaria;South;8127,8128,8136,9561,9573,9575,9576;49.208098, 10.429971;48,3;27,2;8;7,3;3,6;78;40,7;18;14,5;10;6,9;71,6;91,6;19,1;27,6;25,6;8,7;19;18,3;7,5;87,6;79,8;18283;-3,5;6,5;632,9;568,1;6,6;39,8;30,6;8,9;53,6;21,5;7,7;24,4;60,8;3,9;4,7
9572;Erlangen-Hoechstadt;Rural;Bavaria;South;9471,9474,9562,9563,9564,9573,9574,9575;49.678242, 10.853724;44,8;30,4;9,3;8,9;3;82,6;39,1;20,5;15,1;11,5;6;77,3;232,1;18,2;29,5;25,8;8,1;18,4;36,1;5;183,8;89,7;24683;-5,7;-4,3;624,9;590,1;2,5;42,9;38,1;4,6;54,7;22,6;11;21,1;53,8;2,9;3,1
9573;Fuerth(district);Rural;Bavaria;South;9562,9563,9564,9565,9571,9572,9576,9575;49.491551, 10.926002;41,6;33;9,2;7,7;3,9;82,2;35,5;21,9;14,8;11,1;7,6;76,8;372,2;20,5;30;25,4;7,3;16,8;36,3;4,8;131,3;113,7;20750;-0,9;11,7;423,4;568,3;2,6;31,6;23,3;8;65,8;24,5;14,5;26,8;91,3;3,9;4,4
9574;Nuernberger Land;Rural;Bavaria;South;9371,9373,9564,9474,9572,9575,9576;49.486327, 11.352681;42,5;33,9;8,1;8,1;3,6;81,8;36;23;13,5;12,3;6,7;76,3;208,2;21,3;29;25,1;7,5;17,1;24,5;8,9;137,7;100,3;22145;-5,5;5,9;620,5;561,1;2,5;34,5;28,6;5,6;63;23,4;12,3;27,3;58;3,6;3,9
9575;Neustadt a.d.Aisch-Bad Windsheim;Rural;Bavaria;South;8128,9471,9571,9572,9573,9574,9675,9679;49.581224, 10.570528;48,8;27,5;8,3;7;3,5;77,7;41,5;17,8;13,7;10,6;6,7;71,7;77,3;19,6;28,3;25;8,5;18,6;21;4,9;94,8;84,1;18321;-1,9;3,6;646,1;565,7;8,1;30;22,5;7,1;62;23,2;12,7;26,1;50,3;3,7;4,6
9576;Roth;Rural;Bavaria;South;9176,9373,9564,9565,9571,9573,9574,9577;49.245499, 11.092390;49;29,6;7,6;6,5;3,4;82,4;41,2;19,4;13,9;10,5;6,6;75,7;138,9;19,3;28,4;25,7;8,2;18,4;18,3;4,7;190,3;109,7;19640;-1,6;2,9;593,2;579,8;4,5;31,6;22,7;8,7;63,9;24,1;10,1;29,7;80,6;3,5;3,6
9577;Weissenburg-Gunzenhausen;Rural;Bavaria;South;9176,9576,9779;49.028381, 10.913719;48;30,2;7,3;6,1;3,1;77,7;41,3;20,7;12,4;9,8;6,9;70,7;95,4;20,7;28,3;24,1;8,5;18,4;18,8;6,4;89;117;18223;-3,9;2,9;693,3;556,2;5,7;32,7;25,8;5,7;61,6;22;9,6;30;102;5,1;5,1
9661;Aschaffenburg;Urban;Bavaria;South;9671,9676;49.979612, 9.149511;43,2;28;10,8;9,5;4,2;73;36,6;18,1;15,4;13,2;8,2;67,5;1100,1;20,3;27,3;27,9;8,2;16,3;35,1;4,2;179,9;130,3;20639;-3,6;-7,5;1316,8;547,1;0,3;22,5;18,3;3,8;77,2;31,4;17,3;28,6;71,5;7,1;7,5
9662;Schweinfurt;Urban;Bavaria;South;9678;50.045338, 10.209397;39,8;32,9;8;6,8;7,5;71,3;37,1;21,7;11,3;9;13,8;64;1499,5;24,2;26,7;24,7;9;15,3;33,6;4,6;133,6;124,9;17233;-9,4;-1,3;1837,5;465,6;0,2;42,7;38,6;3,2;57,1;18,3;13,6;25,2;104;8,4;7,5
9663;Wuerzburg;Urban;Bavaria;South;9679;49.798798, 9.950238;38,5;28,5;10,5;14,4;4,1;76,2;35,2;18,4;14,2;17,8;6,6;71;1520;19,5;24,7;30,9;13,1;11,9;37,6;6,9;202,4;86,9;19058;-0,8;4,2;1163,6;419,4;0,5;13,7;10,6;2,5;85,8;24,7;17,5;43,6;72,3;5,8;3,7
9671;Aschaffenburg(district);Rural;Bavaria;South;6432,6438,6435,6437,9661,9676,9677;49.949798, 9.169081;48,3;26,2;10,4;7,2;3,3;81,5;41,2;17,3;15,8;10,7;6,2;75,6;247,4;19,4;29,1;25,5;8,1;17,9;18;6,8;144,2;113,5;20349;-6,6;0,4;601,2;584,5;2;37;28,1;8,5;61;28,9;13,8;18,4;71,1;3,7;4,2
9672;Bad Kissingen;Rural;Bavaria;South;6435,6631,9673,9677,9678;50.201151, 10.076296;53,7;21,2;9,2;5,8;4,8;78,8;47,8;14,1;13,9;8,3;8,5;73,5;92,3;22,5;28,6;23,7;8;17,1;23,4;3,3;89,3;69,5;17922;1,4;1,3;732,8;575;3,9;24,6;14,9;9,4;71,6;23,7;8,9;39;58,8;5,1;4,6
9673;Rhoen-Grabfeld;Rural;Bavaria;South;6631,9672,9674,9678,16066,16069;50.384530, 10.249360;55,5;19,9;9,3;5,6;4,8;79,4;49,9;13;14,3;8;8;73,6;81,7;20,1;28,4;25;8,4;18,1;20,1;3,7;92,9;70;17869;-2,3;1,6;733,2;555,2;4,9;34,5;27,1;6,9;60,5;21,5;8,8;30,3;42,7;4,6;4,9
9674;Hassberge;Rural;Bavaria;South;9471,9473,9673,9678,16069;50.083098, 10.581311;50,2;24,4;9,1;5,3;5,1;80,3;44,2;17,4;13,4;7;9,2;74,4;89,3;18,9;29,3;25,1;8,6;18,1;18,6;6,7;94,7;77,5;17367;-4,6;-1,7;665,1;577,8;5,4;39,9;32,7;7;54,7;20,4;10,1;24,2;87,8;4,5;5,3
9675;Kitzingen;Rural;Bavaria;South;9471,9575,9678,9679;49.740084, 10.165755;49;26;9,3;6,7;3,8;78,9;42,8;17,1;14,4;9,5;6,9;72,8;129,6;19,2;27,9;26,2;8,6;18,1;28,8;3,3;129,6;97,3;19254;-3,8;4,4;736,7;571,2;7,3;29,4;24;4,9;63,3;26,5;8,2;28,7;91,8;3,9;3,7
9676;Miltenberg;Rural;Bavaria;South;6432,6437,8128,8225,9661,9671,9677;49.695717, 9.248301;50,2;27;9,1;6,4;2,9;79,6;43;17,5;15,4;9,5;6,3;73,3;180,3;19,5;27,8;25,7;8,3;18,7;19,7;6,4;117;116,8;19278;-3,6;-4,1;651,3;556,7;2,3;39,4;32;7,1;58,3;24,7;11,8;21,8;58,4;4,6;4,9
9677;Main-Spessart;Rural;Bavaria;South;6435,8128,9671,9672,9676,9678,9679;50.020202, 9.661406;50,1;26,7;8;6,8;3,4;80,6;44,4;18,1;12,7;10,2;6,5;74,8;97,3;20,5;29;24,8;8,2;17,4;21,6;3,7;97,6;84,5;18688;-9,2;0,1;726,2;575;3,4;45,7;38,2;7,1;50,9;19,4;8,1;23,4;58;3,4;4,6
9678;Schweinfurt(district);Rural;Bavaria;South;9471,9662,9672,9673,9674,9675,9677,9679;50.059777, 10.229997;50,5;23,2;8,4;6,6;5,6;82,3;45,6;15,6;12,6;8,9;9,3;77;134,8;20,2;29,1;24,4;8,4;17,9;0;8,2;86;73,7;18220;1;6,9;439,8;574,8;6,7;24,2;13,8;8,2;69,1;29,4;10,9;28,8;35,4;3,6;4,3
9679;Wuerzburg(district);Rural;Bavaria;South;8128,9575,9663,9675,9677,9678;49.780733, 9.933416;45,9;27,5;9;8,9;3,7;83,6;41,3;18,9;13,5;12,1;6;78,7;165,2;18,6;29,5;25,7;8,4;17,8;12,1;2,9;127;85,4;18569;-2,1;-1,4;489,1;570,6;5,5;26,1;18,5;7,4;68,4;29,3;14,1;25;69,9;3,3;3,2
9761;Augsburg;Urban;Bavaria;South;9771,9772;48.341515, 10.895772;43,8;28,5;8,8;10,9;4,2;73,3;37,9;19;12,8;13;8;65,7;1795,5;20,7;25,8;28,6;9,4;15,5;30,7;6,5;167,4;116,6;17289;-4,3;0,4;1000;432,2;0,3;23,8;19,3;3,1;75,8;23,2;18,5;34,2;157,5;8,3;7,2
9762;Kaufbeuren;Urban;Bavaria;South;9777;47.881131, 10.612678;51,4;22,6;10,6;6,9;3,8;72,6;44,1;13,6;16,9;9,6;7,5;64,5;1046,2;22,9;27,1;24,6;8,5;17;25,4;8,6;119,8;105,2;19040;-2,2;-0,4;864,9;484,2;0,8;21,4;16,3;4,5;77,8;23,8;12,8;41,2;81,5;7,3;7,9
9763;Kempten (Allgaeu);Urban;Bavaria;South;9780;47.737423, 10.307417;47,4;25,2;10,8;7,8;3,8;72;40;15,5;16,4;11;7,3;65,3;979,9;22,9;26;25,3;9;16,7;23,2;10,3;145,8;110;20264;-4,3;0,9;1171,6;525,7;0,6;20,9;17,3;2,6;78,4;29,3;17,5;31,7;89,9;5,9;7,7
9764;Memmingen;Urban;Bavaria;South;8426,8436,9778;47.983340, 10.175497;49,1;24,4;10,2;7,7;3,2;74,7;41;16,5;16,8;9,8;6,6;67,1;585,8;21,7;26,7;25,9;8,3;17,5;27,1;5,4;120,2;101,4;21975;-5,5;4,2;1331,2;531,8;1,2;34,5;27,5;6,8;64,3;25,2;14,8;24,3;56,7;6;6,4
9771;Aichach-Friedberg;Rural;Bavaria;South;9174,9179,9181,9185,9186,9761,9772,9779;48.437909, 11.038403;55,7;19,7;9,7;7,4;2,7;81,5;48,1;13;15,5;9,1;4,9;74,3;163,9;18;27,8;26,7;8,2;19,3;12,6;7,3;126,8;116,3;20775;-1,9;1,1;560,5;554;5,2;31;21,6;9,4;63,8;28,9;10,8;24,1;64;3,6;3,9
9772;Augsburg(district);Rural;Bavaria;South;9181,9761,9771,9773,9774,9777,9778,9779;48.343797, 10.886159;52;22,7;10,4;7,3;3,1;80;45,2;14,8;15,8;9,4;5,7;72,3;224;19,1;28;25,9;8,2;18,9;15,5;7,8;118,3;118,5;20051;-3,7;-0,3;572,5;557,3;3,1;31,9;24,3;7,4;65;26;13,9;25,2;89,8;3,8;4
9773;Dillingen a.d.Donau;Rural;Bavaria;South;8135,9772,9774,9779;48.601637, 10.538674;55,3;21,3;9,7;5;3;77,1;47,3;13,2;16,2;7,5;6;68,4;118,7;18,1;27,4;25,9;8,8;19,7;23;6,5;101,5;94,2;19554;-4,2;7,1;650;566,7;5,1;35,2;26,9;7,8;59,7;22,9;9,4;27,5;94,8;3,5;3,1
9774;Guenzburg;Rural;Bavaria;South;8135,8425,9772,9773,9775,9778;48.462427, 10.278500;55,5;21,3;9,4;5,1;3,2;75,5;48,2;13,5;15;7,1;6;68,2;158,2;18,5;27,5;26,2;8,6;19,2;23,8;9,5;115,6;98,3;19442;-1,9;4,6;758,9;558,6;3,3;36,1;26,2;7,9;60,6;21;10,9;28,6;66,2;4;4,7
9775;Neu-Ulm;Rural;Bavaria;South;8421,8425,8426,9774,9778;48.384772, 10.035436;46,2;27,2;10,7;7,7;3,4;77,7;40,2;16,8;16,7;10,4;6,9;70,6;320,3;19,2;27,3;26,8;8,5;18,2;19,5;7;131,3;103,2;19837;-7,2;2,9;690,8;545,9;1,8;36,5;31,1;5,3;61,7;29,3;11,4;21;90,3;4,4;4,9
9776;Lindau (Bodensee);Rural;Bavaria;South;8435,8436,9780;47.574714, 9.695058;48,4;23,7;11,1;9,6;3,5;78,4;42,3;14,4;16,2;12,9;6,2;72,1;246,9;22;26,8;25,5;7,6;18,2;26,2;5;129,8;100,5;20254;-4;6,4;764;540,9;4,2;36,5;29,9;6;59,3;23,1;11,9;24,3;44,3;4;4
9777;Ostallgaeu;Rural;Bavaria;South;9180,9181,9190,9762,9772,9778,9780;47.781307, 10.595441;57,8;17,6;10,6;6,8;2,5;79,6;48,4;11,5;16;9,7;4,8;72,5;96,1;19,9;27,2;25,5;8,2;19,2;16,6;4;119,9;104,9;19415;-5,3;6,9;704,3;542,5;6,4;37;27,1;9,7;56,6;24;7,9;24,7;48,8;3,8;4,2
9778;Unterallgaeu;Rural;Bavaria;South;8426,8436,9764,9772,9774,9775,9777,9780;48.072580, 10.425487;60,4;16,1;9,7;5,8;2,7;78,8;47,2;10,7;18,1;8,1;5,3;71;110;20,1;26,8;25,3;8,2;19,5;15;3,1;117,9;102,9;20548;-5,6;0,2;693,2;571,5;6,6;40,4;28,5;11,6;53;22,8;7,9;22,3;50,1;3,3;3,6
9779;Donau-Ries;Rural;Bavaria;South;8135,8136,9176,9185,9577,9771,9772,9773;48.820071, 10.672207;56,9;23,8;7,3;5,2;2,5;79,3;49,1;15,1;13,5;7,8;5,8;72,2;101,3;19;27,2;26,3;8,5;19,1;17,4;4;90,8;100,6;19711;-3,3;2,9;859,1;580,3;5,1;38,3;32,2;5,8;56,6;22,1;12,2;22,2;46,6;3;3,2
9780;Oberallgaeu;Rural;Bavaria;South;8436,9763,9776,9777,9778;47.600285, 10.255448;57,2;18;10,6;7,6;2,5;80,5;47,9;11,3;16,8;10,6;4,6;74,1;98,3;20,9;27,7;25,4;7,9;18,1;13,2;3,1;150,6;103,7;19554;-2,7;2,9;701;554,6;5,6;29,6;21,6;7,4;64,9;31,7;9,5;23,7;38,7;3,7;3,7
10041;Saarbruecken, Stadtverband;Urban;Saarland;West;10044,10043,10045;49.241106, 6.991808;26,9;32,8;7,7;7,3;20,7;77,3;27,2;24,3;12;8,1;23,8;71,4;812,1;22;29,4;25,4;8,4;14,9;44,1;6,4;142,4;93,9;17917;-3,6;-0,5;918,2;521,4;0,5;20,1;14,4;3,9;79,4;24;22,3;33,1;133,4;10,4;9,5
10042;Merzig-Wadern;Rural;Saarland;West;7235,10044,10046;49.490881, 6.722765;34;33;7,7;5,4;15,8;80,2;34,3;24,6;12,6;6,2;17,7;74,5;189,6;21,1;29,6;24,8;7,8;16,7;46,1;5,1;108,3;84,9;15365;-3,4;2,9;605,7;581;1,6;28,2;21,3;6,6;70,2;30,7;8,7;30,7;86,6;5,7;6
10043;Neunkirchen;Rural;Saarland;West;7336,10041,10044,10045,10046;49.348675, 7.191008;27,7;36,9;6,3;4,9;19,4;78,9;28,2;28;10,3;5,3;23,2;72,6;556;23;30;23,8;8,1;15,1;38,7;7,2;98;73,7;18122;-4,6;-1,8;573;555,5;0,9;25,9;17,2;8,1;73,2;26,4;11,9;34,8;134,3;7,9;8,4
10044;Saarlouis;Rural;Saarland;West;10041,10042,10043,10046;49.313187, 6.744939;31,2;32,8;7,8;5,2;18,8;80;32,1;23,6;12,6;6,5;20,6;74,5;445,4;21,9;30;24,4;8;15,5;42,8;3,8;89,8;85,3;17077;-14,5;7,6;711,6;569,3;0,9;36,4;27,1;4,8;62,7;25,1;12,7;24,9;117,3;6,6;6,7
10045;Saarpfalz-Kreis;Rural;Saarland;West;7320,7335,7336,7340,10041,10043;49.238133, 7.213402;30,8;32,5;8,2;6,2;16,5;80,6;31;23,5;12,7;7,2;19,6;75,2;357,7;23;29,9;24,2;7,7;15,2;49,1;4,4;122,8;80,3;21198;-7,9;-0,3;817,5;583,3;0,9;36,5;31,2;4,9;62,6;22,3;12,9;27,5;113,3;6,5;7,6
10046;St. Wendel;Rural;Saarland;West;7134,7235,7336,10042,10043,10044;49.468191, 7.172108;36,7;33;6,1;4,5;15,4;83,4;37,6;25,5;10,1;5,1;17,4;78,5;191,4;22;30,3;24;7,9;15,7;45,9;4,5;92,1;73,6;26300;-5,3;1,8;565,3;586,2;1,1;31,1;24,2;6,4;67,8;24,3;11,7;31,8;159,3;4,9;4,1
11000;Berlin, Stadtstaat;Urban;Berlin;East;12054,12060,12061,12063,12064,12065,12067,12069,12072;52.516735, 13.401791;22;34,3;8,2;13,7;16,4;77,4;22,8;20,2;11,5;17,4;20,2;70,9;3861,5;19,1;27;30,8;8,6;14,4;41,4;8,9;213,1;121,1;15843;2;4,6;704,7;317,8;0,3;12,9;7,8;4,5;86,8;23,1;23,6;40,1;113,8;14,1;15,3
12051;Brandenburg an der Havel;Urban;Brandenburg;East;12063,12069;52.414533, 12.532553;18,8;39,7;5,2;4,5;27,4;68,4;24,4;28,6;6,7;4,8;28,7;60,1;315,8;26,5;29,5;23,7;8,8;11,4;53,3;8,2;78,2;72,2;15444;-1,3;5,3;800;436,3;0,7;22,1;15,1;6,3;77,2;20,2;16;41;113,3;15,1;15,5
12052;Cottbus;Urban;Brandenburg;East;12071;51.756583, 14.330312;17,5;39,3;6,3;5,3;27,4;72;22,2;25;8,6;5,7;30,5;63,3;618,9;22,8;29,9;25,8;10,2;11,3;51;6,6;93,4;78,5;16023;0,1;2,2;938,1;456,5;0,7;10;4,6;4,1;89,3;23,3;20,5;45,5;102,4;14,5;15,4
12053;Frankfurt (Oder);Urban;Brandenburg;East;12064,12067;52.340640, 14.538030;17,3;36,5;5,3;4,7;31,4;72,8;22,3;23,5;7,6;5,8;33,7;64,1;410,2;22,7;31,6;24;9,7;12;63,8;6,8;72,3;103,6;15368;2,6;14,2;1016,9;453,1;0,8;11,5;6,1;4,6;87,7;19,9;17,9;49,9;123,9;15,3;15,1
12054;Potsdam;Urban;Brandenburg;East;11000,12063,12069;52.390664, 13.067924;15,3;38,3;6,3;9,6;27,2;78,8;18,2;25,9;8,9;11,9;28,8;72;825,1;19,9;26;30,4;9,3;14,3;64,2;4,5;187,6;113,2;16849;3,6;4,7;1056,5;406,3;0,5;6,9;2,7;3,4;92,6;16,7;23,5;52,5;83;8,4;8,5
12060;Barnim;Rural;Brandenburg;East;11000,12065,12073,12064;52.834469, 13.690060;18,4;35,3;6,3;5,2;29,7;75,3;21,8;22;8,8;6,5;33,4;66,3;120,2;21,2;32,1;25,3;8,1;13,3;50,4;7,6;100,3;94,3;16581;0,6;5;529,1;513,5;2,6;21,1;10,1;10,3;76,3;26,1;12,8;37,4;112,4;11,4;13,7
12061;Dahme-Spreewald;Rural;Brandenburg;East;11000,12072,12062,12066,12067,12071;52.021511, 13.794940;21,6;36,2;6,9;4,9;25,4;77,3;23,6;25,8;9,3;6;27,3;70;71,5;23,1;30,7;25,1;7,7;13,5;48,3;7,1;100,9;104,6;17276;-0,4;2,5;650,5;541,5;4,1;20,5;10,5;9,2;75,4;32,5;13,2;29,6;86,2;8,5;9,2
12062;Elbe-Elster;Rural;Brandenburg;East;12061,12072,12066,15091,14730,14627;51.597064, 13.483112;25,3;31,3;7,4;3,1;26,4;75,6;28,5;22,6;9,2;3,3;27,4;67,3;60,1;25;31,6;23,5;7,8;12,1;51,4;9,8;50,8;62,5;15549;-0,8;2,5;586,5;542,3;6,4;28,4;17,2;10,4;65,2;22,4;9,8;33;57,9;15,9;14,1
12063;Havelland;Rural;Brandenburg;East;11000,12051,12054,12065,12068,12069,15090;52.652848, 12.575874;22,5;35,2;8,1;6;23,3;75,3;24,6;25,5;11,1;7,1;24,7;67,8;90,2;20,9;30,8;25,1;7,8;15,4;47,4;10,2;97,4;93,6;16530;-0,6;2,2;524,1;509,2;4,7;29,5;19,2;9,4;65,9;27,6;11,2;27,1;112,7;11,2;11
12064;Maerkisch-Oderland;Rural;Brandenburg;East;11000,12053,12060,12067;52.607815, 14.170434;18,8;34,9;6,5;4,4;30;75,3;21,7;22,3;8,9;5,6;33,3;67,1;88,9;21,6;32,6;24,6;8,1;13,1;49,5;7,8;91,8;96,5;16314;0,4;6,7;505,3;529,5;4,5;20,7;8,5;11,5;74,7;26,5;12,3;35,9;85,1;12,7;12,1
12065;Oberhavel;Rural;Brandenburg;East;11000,12060,12063,12068,12073,13055;52.877469, 13.198662;21,2;36,5;7,6;6,2;23;76,3;24,6;25,8;10,7;7,2;24,5;68;112,8;21,2;30,7;25,7;7,6;14,8;44,9;7,8;93,4;89,8;16717;-0,3;-2,4;515,6;515,3;2,9;27,9;17,1;10,4;69,2;25,3;13,8;30,1;52,4;11,2;12
12066;Oberspreewald-Lausitz;Rural;Brandenburg;East;12061,12062,12071,14627,14625;51.581661, 13.981904;22,2;33,2;6,7;3,4;28,1;73,4;25,8;24,2;8,5;3,6;28,7;63,7;101,4;26;30,9;23,6;8;11,4;46,1;10,4;55,9;54,9;15747;-5,6;-0,6;605;520,2;3,5;29;17,9;9,8;67,4;23,7;15;28,8;81,8;17;14,5
12067;Oder-Spree;Rural;Brandenburg;East;11000,12053,12061,12064,12071;52.221744, 14.331238;19,5;34,9;6,7;4,5;28,4;75,7;22,5;24,3;9,2;5,4;30,7;67,6;82,5;23,3;31,7;24,5;8;12,6;49,2;11,4;71,1;81,6;16273;-2,5;-2,9;573;526,1;3,3;27,3;13,3;11,2;69,4;25,7;11,8;31,9;93,8;12,1;13,3
12068;Ostprignitz-Ruppin;Rural;Brandenburg;East;12063,12065,12070,13060,13056,13055,15090;53.004929, 12.651767;20,8;37,2;6,3;5,3;26,3;70,2;23,5;27;8,7;5;29,6;61,7;41,4;22,4;32,3;24,2;8,4;12,7;47,9;8,3;64,6;74;15194;-0,1;5,6;641,5;525,3;7,1;23,2;12,5;10,1;69,8;24;11,7;34,1;95,5;15,7;14,4
12069;Potsdam-Mittelmark;Rural;Brandenburg;East;11000,12051,12054,12063,12072,15086,15082,15091;52.254828, 12.689889;22;36,6;8,4;6,9;21,9;78,4;24,8;26,7;11;8,1;23,4;71,6;79,4;20,6;31,6;25,1;7,5;15,2;55,9;6,7;107,9;103;18075;-0,7;0,9;561,3;541,4;5,5;22,2;9,6;12,4;72,3;29,2;13,8;29,3;78,3;8,2;9,7
12070;Prignitz;Rural;Brandenburg;East;3354,12068,13054,13060,15090;53.125199, 12.012612;23,3;36,1;6,3;3,5;26,9;73,5;24,2;29,4;8,6;3,5;28,5;64,5;39,1;25,7;32,4;21,9;8,1;11,9;45,8;10,8;44,9;80,8;15738;-0,7;0,5;651,8;521,2;7,1;25,7;15,2;9,9;67,2;24,6;12,1;30,5;88,5;15,2;14,4
12071;Spree-Neisse;Rural;Brandenburg;East;12052,12061,12066,12067,14625,14626;51.670691, 14.499051;21,7;33,4;7,4;3,6;27,6;74,4;25,9;23,4;9,3;4,3;28,4;66,8;78;23,8;33,2;23,3;7,9;11,8;58,3;6,2;63,1;79,9;16062;-1,3;9;565;545,2;3,8;39,8;15,6;11,4;56,4;21,2;9;26,1;63,1;13,1;11,2
